Unnamed: 0|ID|LIBELLE|SEUIL|UNITE|QUANTITEPARPACK|PU|ACTIF|PHOTO|CALORIE|DURRE|COMPOSE|CATEGORIEINGREDIENT|IDFOURNISSEUR|DATY|QTELIMITE|PV|LIBELLEVENTE|SEUILMIN|SEUILMAX|PUACHATUSD|PUACHATEURO|PUACHATAUTREDEVISE|PUVENTEUSD|PUVENTEEURO|PUVENTEAUTREDEVISE|ISVENTE|ISACHAT|COMPTE_VENTE|COMPTE_ACHAT|LIBELLEEXTACTE|TVA|FILEPATH|RESTE|TYPESTOCK|IDCHAMBRE|ISPERISHABLE|PV2|CODEBARRE|TYPEINGREDIENT|REFERENCE|Unnamed: 41
|IG000217|Lotion collagene CACAO - Flacon 100 ml                                        |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGCACAO          |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |12   |CUMP     |         |0           |10,000    |             |              |         |
|IG000218|Masque à l`argile - Pot 100g                                                  |0    |UNT00001|0              |3,019.64 |0    |     |0      |     |0      |CATGCACAO          |             |                       |0        |15,500    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |10   |CUMP     |         |0           |15,500    |             |              |         |
|IG000219|Soin exfoliant - Pot 100 ml                                                   |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGCACAO          |             |                       |0        |15,000    |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |15,000    |             |              |         |
|IG000220|Sérum huileux - Flacon 30 ml                                                  |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGCACAO          |             |                       |0        |10,000    |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |10,000    |             |              |         |
|IG000221|Sérum nourrissant - Flacon 30 ml                                              |0    |UNT00004|0              |1,615.87 |0    |     |0      |     |0      |CATGCACAO          |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |12   |CUMP     |         |0           |10,000    |             |              |         |
|IG000222|Creme de jour FRESH SKIN - Flacon 150 ml                                      |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGFS             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |10,000    |             |              |         |
|IG000223|Creme du jour FRESH SKIN - Flacon 50 ml                                       |0    |UNT00004|0              |2,511.4  |0    |     |0      |     |0      |CATGFS             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |9    |CUMP     |         |0           |10,000    |             |              |         |
|IG000224|Masque résorbant - pot 100 gr                                                 |0    |UNT00001|0              |4,414.61 |0    |     |0      |     |0      |CATGFS             |             |                       |0        |15,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |7    |CUMP     |         |0           |15,000    |             |              |         |
|IG000225|Lotion collagene FRESH SKIN - Flacon 150 ml                                   |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGFS             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |10,000    |             |              |         |
|IG000226|Lotion collagene Fresh skin- Flacon 100 ml                                    |0    |UNT00004|0              |2,268.38 |0    |     |0      |     |0      |CATGFS             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |32   |CUMP     |         |0           |10,000    |             |              |         |
|IG000227|Serum freshkin - Flacon 30ml                                                  |0    |UNT00004|0              |1,341.74 |0    |     |0      |     |0      |CATGFS             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |4    |CUMP     |         |0           |10,000    |             |              |         |
|IG000228|Sérum de jouvence - Flacon 30ml                                               |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGAK             |             |                       |0        |10,000    |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |10,000    |             |              |         |
|IG000229|Lotion spray Akanga - Flacon 50ml                                             |0    |UNT00004|0              |1,083.13 |0    |     |0      |     |0      |CATGAK             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |8    |CUMP     |         |0           |10,000    |             |              |         |
|IG000230|Lotion collagene Akanga - flacon 150ml                                        |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGAK             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |2    |CUMP     |         |0           |10,000    |             |              |         |
|IG000231|Lotion collagene Akanga- flacon 100ml                                         |0    |UNT00004|0              |2,716.08 |0    |     |0      |     |0      |CATGAK             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |18   |CUMP     |         |0           |10,000    |             |              |         |
|IG000232|Serum akanga - flacon 30ml                                                    |0    |UNT00004|0              |1,343.1  |0    |     |0      |     |0      |CATGAK             |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |32   |CUMP     |         |0           |10,000    |             |              |         |
|IG000233|Baume à lèvres citron miel - Tube 5g                                          |0    |UNT00001|0              |1,937.7  |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |7,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |27   |CUMP     |         |0           |7,000     |             |              |         |
|IG000234|Argile verte poudre 20 gr - Pot 20g                                           |0    |UNT00001|0              |1,079.05 |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |6,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |21   |CUMP     |         |0           |6,500     |             |              |         |
|IG000235|Poudre biccargile - pot 50g                                                   |0    |UNT00001|0              |3,043.83 |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |9    |CUMP     |         |0           |10,000    |             |              |         |
|IG000236|Creme eclat hydratante - tube 50ml                                            |0    |UNT00004|0              |2,592.51 |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |10,000    |             |              |         |
|IG000237|Hydrolat Citronnelle - Flacon 150ml                                           |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |10,000    |             |              |         |
|IG000238|Hydrolat Cyprès - Flacon 150ml                                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |-1   |CUMP     |         |0           |10,000    |             |              |         |
|IG000239|Hydrolat Geranium - Flacon 150ml                                              |0    |UNT00004|0              |3,761.26 |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |10,000    |             |              |         |
|IG000240|Hydrolat Niaouli - Flacon 150ml                                               |0    |UNT00004|0              |3,909.04 |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |1    |CUMP     |         |0           |10,000    |             |              |         |
|IG000241|Hydrolat Ravintsara - Flacon 150ml                                            |0    |UNT00004|0              |3,088.95 |0    |     |0      |     |0      |CATGDIV            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |10,000    |             |              |         |
|IG000242|Shampooing Assouplissant Thermessence - Flacon 150 ml                         |0    |UNT00004|0              |2,524.08 |0    |     |0      |     |0      |CATSC              |             |                       |0        |8,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |17   |CUMP     |         |0           |8,500     |             |              |         |
|IG000243|Crème hydratante visage et cheveux Coco - Flacon 50ml                         |0    |UNT00004|0              |1,587.06 |0    |     |0      |     |0      |CATSC              |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |14   |CUMP     |         |0           |10,000    |             |              |         |
|IG000244|Shampooing Assainissant Farehitra au Tea Tree - Flacon 150 ml                 |0    |UNT00004|0              |3,599.85 |0    |     |0      |     |0      |CATSC              |             |                       |0        |8,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |2    |CUMP     |         |0           |8,500     |             |              |         |
|IG000245|Shampooing Nourrissant Farehitra aux œufs - Flacon 150 ml                     |0    |UNT00004|0              |4,128.25 |0    |     |0      |     |0      |CATSC              |             |                       |0        |8,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |6    |CUMP     |         |0           |8,500     |             |              |         |
|IG000246|Shampooing Protecteur Farehitra au Romarin - Flacon 150 ml                    |0    |UNT00004|0              |3,757.79 |0    |     |0      |     |0      |CATSC              |             |                       |0        |8,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |15   |CUMP     |         |0           |8,500     |             |              |         |
|IG000247|Shampooing anti-chute - Flacon 150 ml                                         |0    |UNT00004|0              |4,633.82 |0    |     |0      |     |0      |CATSC              |             |                       |0        |8,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |21   |CUMP     |         |0           |8,500     |             |              |         |
|IG000248|Shampooing Stop-white - Flacon 150 ml                                         |0    |UNT00004|0              |4,014.24 |0    |     |0      |     |0      |CATSC              |             |                       |0        |8,500     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |1    |CUMP     |         |0           |8,500     |             |              |         |
|IG000249|Sérum anti chute - Flacon 30 ml                                               |0    |UNT00004|0              |4,695.56 |0    |     |0      |     |0      |CATSC              |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |12   |CUMP     |         |0           |10,000    |             |              |         |
|IG000250|Shampooing nourrissant cabine* - Bidon 5L                                     |0    |UNT00001|0              |1        |0    |     |0      |     |0      |CATSC              |             |                       |0        |100,000   |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |100,000   |             |              |         |
|IG000251|Shampooing protecteur cabine* - Bidon 5L                                      |0    |UNT00001|0              |1        |0    |     |0      |     |0      |CATSC              |             |                       |0        |100,000   |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |100,000   |             |              |         |
|IG000252|Shampooing douche 2en1* - Bidon 5L                                            |0    |UNT00001|0              |1        |0    |     |0      |     |0      |CATSC              |             |                       |0        |100,000   |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |100,000   |             |              |         |
|IG000253|Shampooing Assainissant Farehitra au Tea Tree - bidon 5l                      |0    |UNT00001|0              |1        |0    |     |0      |     |0      |CATSC              |             |                       |0        |100,000   |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |100,000   |             |              |         |
|IG000254|Boisson Aloe totum au miel - Btl 500ml                                        |0    |UNT00004|0              |3,066.24 |0    |     |0      |     |0      |CATBS              |             |                       |0        |11,500    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |38   |CUMP     |         |0           |11,500    |9291029156811|              |         |
|IG000255|Boisson Aloe totum nature - Btl 500ml                                         |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATBS              |             |                       |0        |9,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |9,000     |9234234030453|              |         |
|IG000256|Boisson Fandrava - Btl 500ml                                                  |0    |UNT00004|0              |2,517.46 |0    |     |0      |     |0      |CATBS              |             |                       |0        |13,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |150  |CUMP     |         |0           |13,000    |9234234030460|              |         |
|IG000257|Boisson Noni - Btl 500ml                                                      |0    |UNT00004|0              |12,544.66|0    |     |0      |     |0      |CATBS              |             |                       |0        |18,500    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |47   |CUMP     |         |0           |18,500    |9291029956596|              |         |
|IG000258|Huile Fosa echauffement Sport - Roll On  50g                                  |0    |UNT00001|0              |4,810.67 |0    |     |0      |     |0      |CATFS              |             |                       |0        |20,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |20   |CUMP     |         |0           |20,000    |             |              |         |
|IG000259|Gel Fosa Decontract Sport - Flacon 100ml                                      |0    |UNT00004|0              |1,423.37 |0    |     |0      |     |0      |CATFS              |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |17   |CUMP     |         |0           |10,000    |9202029357917|              |         |
|IG000260|HV Calophyllum - Flacon 20ml                                                  |0    |UNT00004|0              |701      |0    |     |0      |     |0      |CATHV              |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |-1   |CUMP     |         |0           |6,000     |9243337876318|              |         |
|IG000261|Oméga 3 (Protection cardio-vasculaire) - Flacon 10ml                          |0    |UNT00004|0              |905.25   |0    |     |0      |     |0      |CATHV              |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |63   |CUMP     |         |0           |6,000     |9269913939178|              |         |
|IG000262|Roll on  fosa spécial Anti-douleur - Roll on 50g                              |0    |UNT00001|0              |7,293.79 |0    |     |0      |     |0      |CATHV              |             |                       |0        |20,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |-1   |CUMP     |         |0           |20,000    |9234234031009|              |         |
|IG000263|Roll on katrafay - Roll on 50g                                                |0    |UNT00001|0              |1        |0    |     |0      |     |0      |CATHV              |             |                       |0        |20,000    |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |20,000    |9234234031153|              |         |
|IG000264|Roll on circulation - Roll on 50g                                             |0    |UNT00001|0              |1,785.68 |0    |     |0      |     |0      |CATHV              |             |                       |0        |20,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |14   |CUMP     |         |0           |20,000    |9234234031818|              |         |
|IG000265|Roll on Vitiligo - Roll on 50g                                                |0    |UNT00001|0              |3,418.94 |0    |     |0      |     |0      |CATHV              |             |                       |0        |20,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |24   |CUMP     |         |0           |20,000    |9234234031054|              |         |
|IG000266|Force One Gel intime - Flacon 150 ml                                          |0    |UNT00004|0              |2,532.47 |0    |     |0      |     |0      |CATFO              |             |                       |0        |12,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |12   |CUMP     |         |0           |12,000    |9235705560530|              |         |
|IG000267|Force One Soluté - Flacon 100ml                                               |0    |UNT00004|0              |2,000.72 |0    |     |0      |     |0      |CATFO              |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |8    |CUMP     |         |0           |10,000    |9256923361051|              |         |
|IG000268|Pastilles VERTE - Pot 15pces                                                  |0    |UNT00001|0              |4,157.09 |0    |     |0      |     |0      |CATPAST            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |28   |CUMP     |         |0           |10,000    |9234234029907|              |         |
|IG000269|Pastilles JAUNE - Pot 15pces                                                  |0    |UNT00001|0              |4,036.71 |0    |     |0      |     |0      |CATPAST            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |35   |CUMP     |         |0           |10,000    |9234234030538|              |         |
|IG000270|Pastilles ROUGE - Pot 15pces                                                  |0    |UNT00001|0              |4,009.68 |0    |     |0      |     |0      |CATPAST            |             |                       |0        |10,000    |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |34   |CUMP     |         |0           |10,000    |9234234029914|              |         |
|IG000271|Gel douche douceur 30ml - 30ml                                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGHOTEL          |             |                       |0        |2,500     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |2,500     |             |              |         |
|IG000272|Hotel Savonnette vanille 25g - 25g                                            |0    |UNT00001|0              |560      |0    |     |0      |     |0      |CATGHOTEL          |             |                       |0        |1,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |1,000     |             |              |         |
|IG000273|Lait corporel Aloe 30ml - 30ml                                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGHOTEL          |             |                       |0        |2,500     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |2,500     |             |              |         |
|IG000274|Savon Ylang 25g - 25g                                                         |0    |UNT00001|0              |1        |0    |     |0      |     |0      |CATGHOTEL          |             |                       |0        |1,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |1,000     |             |              |         |
|IG000275|Shampooing Nourrissant Farehitra aux œufs 30ml - 30ml                         |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGHOTEL          |             |                       |0        |2,500     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |2,500     |             |              |         |
|IG000276|Shampooing Protecteur Farehitra au Romarin 30ml - 30ml                        |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATGHOTEL          |             |                       |0        |2,500     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |2,500     |             |              |         |
|IG000277|Argent (Argentium) - Flacon 10ml                                              |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019255798|              |         |
|IG000278|Cuivre (Cuprum Met) - Flacon 10ml                                             |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019594934|              |         |
|IG000279|Fer (Ferrum Met) - Flacon 10ml                                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |19   |CUMP     |         |0           |6,000     |9234019999562|              |         |
|IG000280|Fluor (Fluoricum) - Flacon 10ml                                               |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019963365|              |         |
|IG000281|Iode (Iodum) - Flacon 10ml                                                    |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |0    |CUMP     |         |0           |6,000     |9234019954691|              |         |
|IG000282|Lithium (lithium) - Flacon 10ml                                               |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |2    |CUMP     |         |0           |6,000     |9234019439822|              |         |
|IG000283|Magnesium (magnesium) - Flacon 10ml                                           |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |18   |CUMP     |         |0           |6,000     |9234019439150|              |         |
|IG000284|Manganèse (Manganum) - Flacon 10ml                                            |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |5    |CUMP     |         |0           |6,000     |9234019515519|              |         |
|IG000285|Or (Aurum) - Flacon 10ml                                                      |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019999968|              |         |
|IG000286|Phosphore (Phosphorum) - Flacon 10ml                                          |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019596877|              |         |
|IG000287|Selenium - Flacon 10ml                                                        |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019439556|              |         |
|IG000288|Silice (Silicea) - Flacon 10ml                                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019539393|              |         |
|IG000289|Soufre (Sulfur) - Flacon 10ml                                                 |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |6,000     |9234019596365|              |         |
|IG000290|Zinc (Zincum) - Flacon 10ml                                                   |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |7    |CUMP     |         |0           |6,000     |9234019935980|              |         |
|IG000291|Complexe Mineraux et Oligo-élements - Flacon 10ml                             |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |2    |CUMP     |         |0           |6,000     |9212554535667|              |         |
|IG000292|Calcium - Flacon 10ml                                                         |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATMIN             |             |                       |0        |6,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |13   |CUMP     |         |0           |6,000     |9334019439334|              |         |
|IG000293|Complexe accouchement - Flacon 10ml                                           |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |8,000     |9225545833635|              |         |
|IG000294|Complexe Anti-Age, Anti-Oxydants - Flacon 10ml                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |8,000     |9225147669922|              |         |
|IG000295|Complexe Appétit - Flacon 10ml                                                |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |4    |CUMP     |         |0           |8,000     |9229257719560|              |         |
|IG000296|Complexe Arterium (cardio- cérébrovasculaire, HTA, cholestér - Flacon 10ml    |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |3    |CUMP     |         |0           |8,000     |9243995251953|              |         |
|IG000297|Complexe Brûleur de Graisses - Flacon 10ml                                    |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |6    |CUMP     |         |0           |8,000     |9251191979540|              |         |
|IG000298|Complexe Coupe-faim - Flacon 10ml                                             |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |5    |CUMP     |         |0           |8,000     |9249169573630|              |         |
|IG000299|Complexe Digestif protect - Flacon 10ml                                       |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |8,000     |9223526979693|              |         |
|IG000300|Complexe HISTAM Soluté ( anti-allergie naturelle) - Flacon 10ml               |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |25   |CUMP     |         |0           |8,000     |9241219895655|              |         |
|IG000301|Complexe Mémoire - Santé Cérébrale - Flacon 10ml                              |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |10   |CUMP     |         |0           |8,000     |             |              |         |
|IG000302|Complexe Ménopause - Flacon 10ml                                              |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |          |           |                  |       |       |72004       |62004       |              |0     |        |     |CUMP     |         |0           |8,000     |             |              |         |
|IG000303|Complexe Multivitamine Naturel HD - Flacon 10ml                               |0    |UNT00004|0              |1        |0    |     |0      |     |0      |CATNUTR            |             |                       |0        |8,000     |            |        |        |          |           |                  |0         |0          |                  |       |       |72004       |62004       |              |0     |        |3    |CUMP     |         |0           |8,000     |             |              |         |
